mgrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,OG_producing,overlapping_area,omni_nodata_perc,omni_cloud_perc,omni_cloud_shadow_perc
10UEG,2018-04-17,2018-04-17T19:29:11.026000+00:00,S2A_MSIL2A_20180417T192911_N0212_R142_T10UEG_20201012T232228,79.864252,False,58.205,North America wo US,"POLYGON Z ((-123.0003202297 55.94573440229999 0, -121.2427243051 55.9332024705 0, -121.2860145154 54.9470178194 0, -123.0003123361 54.95909887389999 0, -123.0003202297 55.94573440229999 0))",True,6370315.805950424,51.966702167544234,75.20024474203863,6.804142268674152
10UEG,2023-10-20,2023-10-20T19:24:29.024000+00:00,S2B_MSIL2A_20231020T192429_N0509_R099_T10UEG_20231020T231722,17.15569,True,0.0,North America wo US,"POLYGON Z ((-123.0003202297 55.94573440229999 0, -121.2427243051 55.9332024705 0, -121.2860145154 54.9470178194 0, -123.0003123361 54.95909887389999 0, -123.0003202297 55.94573440229999 0))",True,6370315.805950424,0.0,20.63544911927963,9.093831805468461
10UFF,2017-03-17,2017-03-17T19:11:11.026000+00:00,S2A_MSIL2A_20170317T191111_N0212_R056_T10UFF_20210208T232258,10.152869,False,82.674,North America wo US,"POLYGON Z ((-121.4352272877 55.0369285873 0, -119.7194251406 55.0027512113 0, -119.7975054638 54.01754157890001 0, -121.4725308705 54.05050420129999 0, -121.4352272877 55.0369285873 0))",True,142917902.01392072,0.0,12.928450801424017,3.862329587493074
10UFF,2021-02-26,2021-02-26T19:03:39.024000+00:00,S2B_MSIL2A_20210226T190339_N0212_R013_T10UFF_20210227T082105,91.574413,True,0.0,North America wo US,"POLYGON Z ((-121.4352272877 55.0369285873 0, -119.7194251406 55.0027512113 0, -119.7975054638 54.01754157890001 0, -121.4725308705 54.05050420129999 0, -121.4352272877 55.0369285873 0))",True,142917902.01392072,69.03460837887067,48.416875602700095,1.7438444230151078
10UFG,2021-10-10,2021-10-10T19:23:29.024000+00:00,S2B_MSIL2A_20211010T192329_N0300_R099_T10UFG_20211011T043159,12.750957,False,7.144,North America wo US,"POLYGON Z ((-121.3992031232 55.93533537980001 0, -119.6440317123 55.8999985916 0, -119.7265732713 54.9150072267 0, -121.4386425575 54.9490740098 0, -121.3992031232 55.93533537980001 0))",True,6367224595.162417,3.4925232497569683,19.783566452198457,10.69813269984134
10UGE,2022-06-14,2022-06-14T19:09:19.024000+00:00,S2B_MSIL2A_20220614T190919_N0400_R056_T10UGE_20220615T202648,80.438763,False,4.688,North America wo US,"POLYGON Z ((-119.941017272 54.10922199150001 0, -118.2665096284 54.05491086089999 0, -118.3753078425 53.0712565273 0, -120.0115077056 53.12366003370001 0, -119.941017272 54.10922199150001 0))",True,76673605.07842778,2.116184086980468,83.96525624460212,4.4822332375667235
10UGE,2023-05-17,2023-05-17T18:59:19.024000+00:00,S2B_MSIL2A_20230517T185919_N0509_R013_T10UGE_20230518T142119,30.231148,True,0.0,North America wo US,"POLYGON Z ((-119.941017272 54.10922199150001 0, -118.2665096284 54.05491086089999 0, -118.3753078425 53.0712565273 0, -120.0115077056 53.12366003370001 0, -119.941017272 54.10922199150001 0))",True,76673605.07842778,0.0,62.16838364836215,1.3199358993500354
10VDJ,2020-09-30,2020-09-30T19:22:21.024000+00:00,S2A_MSIL2A_20200930T192221_N0212_R099_T10VDJ_20201001T235845,0.424945,False,50.268,North America wo US,"POLYGON Z ((-124.6799920686 57.7311574759 0, -122.8360584137 57.7421920874 0, -122.8403796937 56.7558483188 0, -124.6357338844 56.74522108550001 0, -124.6799920686 57.7311574759 0))",True,141979629.35845056,44.647851201555405,0.0,0.00324278451972593
10VDL,2021-03-12,2021-03-12T19:32:11.024000+00:00,S2A_MSIL2A_20210312T193211_N0212_R142_T10VDL_20210313T174618,93.684735,False,0.0,North America wo US,"POLYGON Z ((-124.7684720805 59.5263987525 0, -122.8274188168 59.53823535170001 0, -122.8322923208 58.5521716216 0, -124.7185624545 58.5407855054 0, -124.7684720805 59.5263987525 0))",True,28147176.52373653,0.0,89.90398837429206,2.8904549089087297
10VDL,2021-07-13,2021-07-13T19:39:11.024000+00:00,S2A_MSIL2A_20210713T193911_N0300_R042_T10VDL_20210714T100115,11.63098,True,0.0,North America wo US,"POLYGON Z ((-124.7684720805 59.5263987525 0, -122.8274188168 59.53823535170001 0, -122.8322923208 58.5521716216 0, -124.7185624545 58.5407855054 0, -124.7684720805 59.5263987525 0))",True,28147176.52373653,0.0,23.966788431358886,6.6813779649038985
10VEH,2018-12-30,2018-12-30T19:28:11.024000+00:00,S2A_MSIL2A_20181230T192811_N0212_R099_T10VEH_20201008T141552,44.128089,False,0.001,North America wo US,"POLYGON Z ((-123.0003278574 56.8438118172 0, -121.2008941485 56.8308490724 0, -121.2467141358 55.8448305262 0, -123.0003195021 55.85732112510001 0, -123.0003278574 56.8438118172 0))",True,1400751224.718298,0.0,63.89861015723239,3.3836981297341415
10VEJ,2018-04-17,2018-04-17T19:29:11.026000+00:00,S2A_MSIL2A_20180417T192911_N0212_R142_T10VEJ_20201012T232237,77.537809,False,2.673,North America wo US,"POLYGON Z ((-123.0003359467 57.7422981523 0, -121.1565346531 57.72888323370001 0, -121.2050939641 56.743030775 0, -123.0003270915 56.75595046680001 0, -123.0003359467 57.7422981523 0))",True,4143737645.2167096,0.5255457015736511,88.39791939749914,5.622433017473992
10VEK,2017-07-06,2017-07-06T19:29:09.027000+00:00,S2B_MSIL2A_20170706T192909_N0212_R142_T10VEK_20210210T054211,17.930694,False,0.0,North America wo US,"POLYGON Z ((-123.0003445319 58.64065618570001 0, -121.1094578504 58.6267661494 0, -121.160988395 57.6410797263 0, -123.0003351345 57.6544494503 0, -123.0003445319 58.64065618570001 0))",True,521164772.8796283,0.0,19.35397029206937,10.032703939270274
10VEK,2022-10-03,2022-10-03T19:32:51.024000+00:00,S2A_MSIL2A_20221003T193251_N0400_R142_T10VEK_20221004T131355,61.394143,True,0.0,North America wo US,"POLYGON Z ((-123.0003445319 58.64065618570001 0, -121.1094578504 58.6267661494 0, -121.160988395 57.6410797263 0, -123.0003351345 57.6544494503 0, -123.0003445319 58.64065618570001 0))",True,521164772.8796283,0.0,72.51811042431844,1.0117849642171062
10VEL,2017-05-02,2017-05-02T19:29:11.026000+00:00,S2A_MSIL2A_20170502T192911_N0212_R142_T10VEL_20210209T123429,0.532639,False,12.549,North America wo US,"POLYGON Z ((-123.0003536509 59.538349128 0, -121.0594572784 59.52395928749999 0, -121.1142162613 58.5384388456 0, -123.0003436641 58.5522810663 0, -123.0003536509 59.538349128 0))",True,2080000033.558745,0.0,0.6367961619238158,0.5831666119223228
10VEL,2021-05-13,2021-05-13T19:19:09.024000+00:00,S2B_MSIL2A_20210513T191909_N0212_R099_T10VEL_20210515T233334,66.782572,True,0.0,North America wo US,"POLYGON Z ((-123.0003536509 59.538349128 0, -121.0594572784 59.52395928749999 0, -121.1142162613 58.5384388456 0, -123.0003436641 58.5522810663 0, -123.0003536509 59.538349128 0))",True,2080000033.558745,7.747684977820246,74.71843132910914,9.107921110421385
10VFH,2018-02-20,2018-02-20T19:14:21.026000+00:00,S2A_MSIL2A_20180220T191421_N0212_R056_T10VFH_20201013T232755,12.707257,False,0.0,North America wo US,"POLYGON Z ((-121.3610935716 56.8330552845 0, -119.5642836506 56.7965051515 0, -119.6516387136 55.8117360319 0, -121.4028380611 55.8469564026 0, -121.3610935716 56.8330552845 0))",True,3043116629.8917136,0.0,17.67540917249777,0.8447251336259667
10VFH,2022-06-07,2022-06-07T19:19:09.024000+00:00,S2B_MSIL2A_20220607T191909_N0400_R099_T10VFH_20220608T104859,48.62285,False,1.848,North America wo US,"POLYGON Z ((-121.3610935716 56.8330552845 0, -119.5642836506 56.7965051515 0, -119.6516387136 55.8117360319 0, -121.4028380611 55.8469564026 0, -121.3610935716 56.8330552845 0))",True,3043116629.8917136,0.18579898540482612,48.17201777683228,13.242516811205919
10VFJ,2016-11-03,2016-11-03T19:36:02.026000+00:00,S2A_MSIL2A_20161103T193602_N0212_R142_T10VFJ_20210413T190922,2.453653,False,87.207,North America wo US,"POLYGON Z ((-121.3206793295 57.7311663809 0, -119.4797240414 57.69334289929999 0, -119.5722900524 56.7088007767 0, -121.3649198457 56.7452296617 0, -121.3206793295 57.7311663809 0))",True,10763260.843856208,72.81926735478648,0.15036070456404185,0.0
10VFJ,2024-11-25,2024-11-25T19:17:31.024000+00:00,S2A_MSIL2A_20241125T191731_N0511_R056_T10VFJ_20241125T222949,0.308008,True,7.447,North America wo US,"POLYGON Z ((-121.3206793295 57.7311663809 0, -119.4797240414 57.69334289929999 0, -119.5722900524 56.7088007767 0, -121.3649198457 56.7452296617 0, -121.3206793295 57.7311663809 0))",True,10763260.843856208,4.217636968689553,0.03227694855016991,0.0
10VFK,2017-09-28,2017-09-28T19:11:39.027000+00:00,S2B_MSIL2A_20170928T191139_N0212_R056_T10VFK_20210202T112354,32.14929,False,30.533,North America wo US,"POLYGON Z ((-121.2777890776 58.6291301329 0, -119.3899967955 58.58996887120001 0, -119.4882134202 57.6056589657 0, -121.324736979 57.64335518389999 0, -121.2777890776 58.6291301329 0))",True,617707948.7011507,25.860099999668215,33.27522259176652,4.075935386631247
10VFL,2019-10-26,2019-10-26T19:25:11.024000+00:00,S2A_MSIL2A_20191026T192511_N0212_R099_T10VFL_20201004T062216,18.14983,False,0.0,North America wo US,"POLYGON Z ((-121.2322346343 59.5264083044 0, -119.2947110073 59.4858399589 0, -119.3990656324 58.5017680574 0, -121.2821243398 58.5407946939 0, -121.2322346343 59.5264083044 0))",True,3368093475.5906205,0.0,42.734075202139344,3.660717781294687
10VFL,2021-01-25,2021-01-25T19:17:01.024000+00:00,S2A_MSIL2A_20210125T191701_N0300_R056_T10VFL_20210522T190135,79.494804,False,51.573,North America wo US,"POLYGON Z ((-121.2322346343 59.5264083044 0, -119.2947110073 59.4858399589 0, -119.3990656324 58.5017680574 0, -121.2821243398 58.5407946939 0, -121.2322346343 59.5264083044 0))",True,3368093475.5906205,46.742874111233874,85.27609853903166,3.6881833016223586
10VFL,2021-06-30,2021-06-30T19:29:11.024000+00:00,S2A_MSIL2A_20210630T192911_N0300_R142_T10VFL_20210701T140027,0.293144,True,26.667,North America wo US,"POLYGON Z ((-121.2322346343 59.5264083044 0, -119.2947110073 59.4858399589 0, -119.3990656324 58.5017680574 0, -121.2821243398 58.5407946939 0, -121.2322346343 59.5264083044 0))",True,3368093475.5906205,20.445685316239828,0.021478245456725505,0.0030361480956303238
11SKU,2017-01-27,2017-01-27T18:46:31.026000+00:00,S2A_MSIL2A_20170127T184631_N0212_R070_T11SKU_20210207T221406,6.721549,False,77.296,USA,"POLYGON Z ((-120.2951835442 35.1982077222 0, -119.0901471721 35.2250276976 0, -119.0653735271 34.235521621 0, -120.2561776636 34.2096670331 0, -120.2951835442 35.1982077222 0))",True,81374083.12833105,0.0,7.497337434182368,1.852054240032382
11SKU,2017-02-23,2017-02-23T18:44:21.026000+00:00,S2A_MSIL2A_20170223T184421_N0212_R027_T11SKU_20210208T162401,20.412495,True,0.0,USA,"POLYGON Z ((-120.2951835442 35.1982077222 0, -119.0901471721 35.2250276976 0, -119.0653735271 34.235521621 0, -120.2561776636 34.2096670331 0, -120.2951835442 35.1982077222 0))",True,81374083.12833105,67.53856158406906,14.850044614065338,2.5446166205535414
11SKU,2021-10-13,2021-10-13T18:43:31.024000+00:00,S2A_MSIL2A_20211013T184331_N0300_R070_T11SKU_20211014T105241,0.0743,False,0.0,USA,"POLYGON Z ((-120.2951835442 35.1982077222 0, -119.0901471721 35.2250276976 0, -119.0653735271 34.235521621 0, -120.2561776636 34.2096670331 0, -120.2951835442 35.1982077222 0))",True,81374083.12833105,0.0,5.611683438342938,0.01680153682303642
11SKU,2022-01-11,2022-01-11T18:47:41.024000+00:00,S2A_MSIL2A_20220111T184741_N0300_R070_T11SKU_20220112T163348,3.03191,False,0.0,USA,"POLYGON Z ((-120.2951835442 35.1982077222 0, -119.0901471721 35.2250276976 0, -119.0653735271 34.235521621 0, -120.2561776636 34.2096670331 0, -120.2951835442 35.1982077222 0))",True,81374083.12833105,0.0,0.0005242185659636166,0.00022229521468077412
11SKU,2025-01-30,2025-01-30T18:45:29.024000+00:00,S2B_MSIL2A_20250130T184529_N0511_R070_T11SKU_20250130T234441,42.589033,False,0.0,USA,"POLYGON Z ((-120.2951835442 35.1982077222 0, -119.0901471721 35.2250276976 0, -119.0653735271 34.235521621 0, -120.2561776636 34.2096670331 0, -120.2951835442 35.1982077222 0))",True,81374083.12833105,0.0,44.35869489484109,2.827339657134515
11SKV,2017-10-09,2017-10-09T18:54:19.027000+00:00,S2B_MSIL2A_20171009T185419_N0212_R070_T11SKV_20210202T160853,0.819313,False,41.508,USA,"POLYGON Z ((-120.3324065876 36.0985230303 0, -119.1137895726 36.1262426116 0, -119.0878912417 35.1368985412 0, -120.2916316773 35.1101654766 0, -120.3324065876 36.0985230303 0))",True,266771530.3887236,36.285214713952506,0.0,0.0
11SKV,2020-07-25,2020-07-25T18:39:19.024000+00:00,S2B_MSIL2A_20200725T183919_N0212_R070_T11SKV_20201024T201617,0.18336,False,0.0,USA,"POLYGON Z ((-120.3324065876 36.0985230303 0, -119.1137895726 36.1262426116 0, -119.0878912417 35.1368985412 0, -120.2916316773 35.1101654766 0, -120.3324065876 36.0985230303 0))",True,266771530.3887236,0.0,0.0,0.0
11SKV,2022-03-02,2022-03-02T18:43:11.024000+00:00,S2A_MSIL2A_20220302T184311_N0510_R070_T11SKV_20240528T182702,16.614892,False,0.0,USA,"POLYGON Z ((-120.3324065876 36.0985230303 0, -119.1137895726 36.1262426116 0, -119.0878912417 35.1368985412 0, -120.2916316773 35.1101654766 0, -120.3324065876 36.0985230303 0))",True,266771530.3887236,0.0,0.559271535263652,0.0010749798441279225
11SKV,2024-09-12,2024-09-12T18:39:19.024000+00:00,S2B_MSIL2A_20240912T183919_N0511_R070_T11SKV_20240913T001358,0.001161,False,0.0,USA,"POLYGON Z ((-120.3324065876 36.0985230303 0, -119.1137895726 36.1262426116 0, -119.0878912417 35.1368985412 0, -120.2916316773 35.1101654766 0, -120.3324065876 36.0985230303 0))",True,266771530.3887236,0.0,0.0,0.00011612436587801633
11ULA,2016-05-14,2016-05-14T19:19:22.027000+00:00,S2A_MSIL2A_20160514T191922_N0212_R099_T11ULA_20210211T112015,0.0,False,0.0,North America wo US,"POLYGON Z ((-120.1275960376 55.0067835613 0, -118.4114796794 55.0388029093 0, -118.3778275361 54.0523118483 0, -120.0531424252 54.0214307105 0, -120.1275960376 55.0067835613 0))",True,6074854612.776524,13.729623731094895,34.18036996326773,4.7315481135865864
11ULA,2017-04-06,2017-04-06T19:09:11.026000+00:00,S2A_MSIL2A_20170406T190911_N0212_R056_T11ULA_20210209T052100,95.683228,True,0.0,North America wo US,"POLYGON Z ((-120.1275960376 55.0067835613 0, -118.4114796794 55.0388029093 0, -118.3778275361 54.0523118483 0, -120.0531424252 54.0214307105 0, -120.1275960376 55.0067835613 0))",True,6074854612.776524,0.0,93.23064953334594,4.320171465920817
11ULB,2018-01-29,2018-01-29T19:26:39.027000+00:00,S2B_MSIL2A_20180129T192639_N0212_R099_T11ULB_20201014T095820,34.112747,False,79.296,North America wo US,"POLYGON Z ((-120.1994885612 55.90416762450001 0, -118.4439778511 55.9372733453 0, -118.408398702 54.9509422613 0, -120.1207798829 54.9190265383 0, -120.1994885612 55.90416762450001 0))",True,8144001585.231851,72.19627340320703,47.121593599863296,7.191227854752066
11ULB,2023-08-28,2023-08-28T19:09:19.024000+00:00,S2B_MSIL2A_20230828T190919_N0509_R056_T11ULB_20230829T021528,4.153892,True,0.0,North America wo US,"POLYGON Z ((-120.1994885612 55.90416762450001 0, -118.4439778511 55.9372733453 0, -118.408398702 54.9509422613 0, -120.1207798829 54.9190265383 0, -120.1994885612 55.90416762450001 0))",True,8144001585.231851,0.0,81.45272908849009,0.5404328452792128
11ULV,2017-09-15,2017-09-15T19:00:09.027000+00:00,S2B_MSIL2A_20170915T190009_N0212_R013_T11ULV_20210202T033910,1.6309,False,3.127,North America wo US,"POLYGON Z ((-120.0595936833 54.1092064475 0, -118.3807432794 54.14018677499999 0, -118.3488792292 53.1535350929 0, -119.9890892229 53.1236450364 0, -120.0595936833 54.1092064475 0))",True,64250666.04162218,13.729623731094895,34.18036996326773,4.7315481135865864
11ULV,2024-04-24,2024-04-24T19:09:09.024000+00:00,S2B_MSIL2A_20240424T190909_N0510_R056_T11ULV_20240424T232357,95.414579,True,0.0,North America wo US,"POLYGON Z ((-120.0595936833 54.1092064475 0, -118.3807432794 54.14018677499999 0, -118.3488792292 53.1535350929 0, -119.9890892229 53.1236450364 0, -120.0595936833 54.1092064475 0))",True,64250666.04162218,0.7357639822031115,92.85972751161997,4.371138238284611
11UMA,2024-05-24,2024-05-24T19:09:09.024000+00:00,S2B_MSIL2A_20240524T190909_N0510_R056_T11UMA_20240525T002002,29.545733,False,54.71,North America wo US,"POLYGON Z ((-118.565398361 55.0369205416 0, -116.8472467263 55.0468902056 0, -116.8508900363 54.06011138859999 0, -118.5280798773 54.05049644169999 0, -118.565398361 55.0369205416 0))",True,6882955454.402844,48.33849257301734,24.43043819757842,9.678584892391735
11UMB,2018-09-08,2018-09-08T19:09:31.024000+00:00,S2A_MSIL2A_20180908T190931_N0212_R056_T11UMB_20201011T100543,82.541198,False,23.206,North America wo US,"POLYGON Z ((-118.6014369143 55.9353270609 0, -116.8437282507 55.945635321 0, -116.847580289 54.95900335849999 0, -118.561981727 54.9490659901 0, -118.6014369143 55.9353270609 0))",True,465989181.87527865,16.708869579065762,79.19191062152173,6.3299318874300265
11UMB,2020-12-06,2020-12-06T19:18:01.024000+00:00,S2A_MSIL2A_20201206T191801_N0212_R056_T11UMB_20201207T110817,26.808333,True,22.7,North America wo US,"POLYGON Z ((-118.6014369143 55.9353270609 0, -116.8437282507 55.945635321 0, -116.847580289 54.95900335849999 0, -118.561981727 54.9490659901 0, -118.6014369143 55.9353270609 0))",True,465989181.87527865,16.04961496478114,23.88435160949036,1.1080978218555864
11UMB,2024-07-08,2024-07-08T19:09:21.024000+00:00,S2A_MSIL2A_20240708T190921_N0510_R056_T11UMB_20240709T021926,9e-06,False,22.502,North America wo US,"POLYGON Z ((-118.6014369143 55.9353270609 0, -116.8437282507 55.945635321 0, -116.847580289 54.95900335849999 0, -118.561981727 54.9490659901 0, -118.6014369143 55.9353270609 0))",True,465989181.87527865,16.071048204883194,7.906303972878215e-06,0.0
11UMU,2021-10-14,2021-10-14T19:03:49.024000+00:00,S2B_MSIL2A_20211014T190349_N0300_R013_T11UMU_20211015T042834,47.347856,False,0.001,North America wo US,"POLYGON Z ((-118.4990595879 53.2402008146 0, -116.8537231276 53.2495367341 0, -116.8569928153 52.2624595782 0, -118.4655661515 52.2534495347 0, -118.4990595879 53.2402008146 0))",True,99891552.06339043,0.0,61.44083795342418,12.583604566673634
11UMV,2017-10-12,2017-10-12T18:53:09.027000+00:00,S2B_MSIL2A_20171012T185309_N0212_R113_T11UMV_20201015T000606,46.298572,False,36.207,North America wo US,"POLYGON Z ((-118.5313132953 54.1383655333 0, -116.8505743708 54.1480113907 0, -116.8540240095 53.1610840978 0, -118.4959775103 53.1517779877 0, -118.5313132953 54.1383655333 0))",True,5945792881.783409,31.07342045978613,51.46800362366628,11.78608527553438
11UMV,2021-06-21,2021-06-21T18:59:21.024000+00:00,S2A_MSIL2A_20210621T185921_N0300_R013_T11UMV_20210624T193814,1.128553,True,0.0,North America wo US,"POLYGON Z ((-118.5313132953 54.1383655333 0, -116.8505743708 54.1480113907 0, -116.8540240095 53.1610840978 0, -118.4959775103 53.1517779877 0, -118.5313132953 54.1383655333 0))",True,5945792881.783409,0.0,0.8158765233028424,0.0977634447131894
11UNA,2023-02-13,2023-02-13T18:54:59.024000+00:00,S2B_MSIL2A_20230213T185459_N0400_R113_T11UNA_20230214T042403,96.764994,False,0.0,North America wo US,"POLYGON Z ((-117.0003130196 55.0469860315 0, -115.2822657732 55.03486571650001 0, -115.3232118719 54.0485147058 0, -117.0003055538 54.0602038042 0, -117.0003130196 55.0469860315 0))",True,3580772232.3614573,0.0,90.05510930620669,6.000577303990365
11UNA,2023-04-12,2023-04-12T18:59:21.024000+00:00,S2A_MSIL2A_20230412T185921_N0509_R013_T11UNA_20230413T033228,28.008807,True,3.424,North America wo US,"POLYGON Z ((-117.0003130196 55.0469860315 0, -115.2822657732 55.03486571650001 0, -115.3232118719 54.0485147058 0, -117.0003055538 54.0602038042 0, -117.0003130196 55.0469860315 0))",True,3580772232.3614573,0.8868583714055361,25.040900083018666,13.75164028815511
11UNB,2018-01-18,2018-01-18T19:07:21.026000+00:00,S2A_MSIL2A_20180118T190721_N0212_R013_T11UNB_20201014T064004,36.000551,False,0.0,North America wo US,"POLYGON Z ((-117.0003202297 55.94573440229999 0, -115.2427243051 55.9332024705 0, -115.2860145154 54.9470178194 0, -117.0003123361 54.95909887389999 0, -117.0003202297 55.94573440229999 0))",True,291134282.1546859,0.0,51.98310556368426,10.997246193609179
11UNB,2020-10-29,2020-10-29T19:05:19.024000+00:00,S2B_MSIL2A_20201029T190519_N0212_R013_T11UNB_20201101T092735,87.79422,True,0.0,North America wo US,"POLYGON Z ((-117.0003202297 55.94573440229999 0, -115.2427243051 55.9332024705 0, -115.2860145154 54.9470178194 0, -117.0003123361 54.95909887389999 0, -117.0003202297 55.94573440229999 0))",True,291134282.1546859,0.0,89.14143947763942,6.754586082992425
11UNU,2017-10-05,2017-10-05T19:02:29.027000+00:00,S2B_MSIL2A_20171005T190229_N0212_R013_T11UNU_20210202T143101,0.742468,False,54.477,North America wo US,"POLYGON Z ((-117.0002997482 53.2496264673 0, -115.3550533354 53.2382765736 0, -115.3918030116 52.2515924439 0, -117.000293048 52.2625461785 0, -117.0002997482 53.2496264673 0))",True,6659626310.102033,48.448279866357446,0.0,0.0
11UNU,2018-02-24,2018-02-24T18:53:41.026000+00:00,S2A_MSIL2A_20180224T185341_N0212_R113_T11UNU_20201014T005538,23.374936,True,0.0,North America wo US,"POLYGON Z ((-117.0002997482 53.2496264673 0, -115.3550533354 53.2382765736 0, -115.3918030116 52.2515924439 0, -117.000293048 52.2625461785 0, -117.0002997482 53.2496264673 0))",True,6659626310.102033,0.0,23.3463956655751,4.4199720637954085
11UNU,2023-01-27,2023-01-27T19:06:49.024000+00:00,S2B_MSIL2A_20230127T190649_N0400_R013_T11UNU_20230129T021851,97.657025,False,55.582,North America wo US,"POLYGON Z ((-117.0002997482 53.2496264673 0, -115.3550533354 53.2382765736 0, -115.3918030116 52.2515924439 0, -117.000293048 52.2625461785 0, -117.0002997482 53.2496264673 0))",True,6659626310.102033,49.826277948646485,83.44410051043451,3.484967012533055
11UNU,2024-04-23,2024-04-23T18:49:31.024000+00:00,S2A_MSIL2A_20240423T184931_N0510_R113_T11UNU_20240424T031511,0.787141,True,0.0,North America wo US,"POLYGON Z ((-117.0002997482 53.2496264673 0, -115.3550533354 53.2382765736 0, -115.3918030116 52.2515924439 0, -117.000293048 52.2625461785 0, -117.0002997482 53.2496264673 0))",True,6659626310.102033,0.0,0.6982359049903617,0.46228114704330775
11UNV,2016-05-15,2016-05-15T18:49:22.027000+00:00,S2A_MSIL2A_20160515T184922_N0212_R113_T11UNV_20210211T113754,0.299047,False,94.177,North America wo US,"POLYGON Z ((-117.0003062006 54.1481041035 0, -115.3196641317 54.13637742820001 0, -115.3584350438 53.1498598892 0, -117.0002991317 53.1611735443 0, -117.0003062006 54.1481041035 0))",True,8295848318.610858,0.0,0.0,0.0
11UNV,2024-08-23,2024-08-23T18:39:19.024000+00:00,S2B_MSIL2A_20240823T183919_N0511_R070_T11UNV_20240824T000559,0.953701,True,0.0,North America wo US,"POLYGON Z ((-117.0003062006 54.1481041035 0, -115.3196641317 54.13637742820001 0, -115.3584350438 53.1498598892 0, -117.0002991317 53.1611735443 0, -117.0003062006 54.1481041035 0))",True,8295848318.610858,78.95030208924324,0.00015761931782359246,0.0
11UPA,2021-07-23,2021-07-23T18:49:19.024000+00:00,S2B_MSIL2A_20210723T184919_N0300_R113_T11UPA_20210724T070349,17.613012,False,0.0,North America wo US,"POLYGON Z ((-115.4352272877 55.0369285873 0, -113.7194251406 55.0027512113 0, -113.7975054638 54.01754157890001 0, -115.4725308705 54.05050420129999 0, -115.4352272877 55.0369285873 0))",True,1179792422.5603569,0.0,19.20718245792151,2.441332311438914
11UPA,2022-10-21,2022-10-21T18:54:21.024000+00:00,S2A_MSIL2A_20221021T185421_N0400_R113_T11UPA_20221022T180302,92.214131,True,0.0,North America wo US,"POLYGON Z ((-115.4352272877 55.0369285873 0, -113.7194251406 55.0027512113 0, -113.7975054638 54.01754157890001 0, -115.4725308705 54.05050420129999 0, -115.4352272877 55.0369285873 0))",True,1179792422.5603569,0.0,93.18409029830691,5.28237796158606
11UPB,2018-11-23,2018-11-23T18:47:09.024000+00:00,S2B_MSIL2A_20181123T184709_N0212_R070_T11UPB_20201008T211149,97.653522,False,47.345,North America wo US,"POLYGON Z ((-115.3992031232 55.93533537980001 0, -113.6440317123 55.8999985916 0, -113.7265732713 54.9150072267 0, -115.4386425575 54.9490740098 0, -115.3992031232 55.93533537980001 0))",True,735240158.5616564,42.93661932110378,38.06134789545414,1.453599519970975
11UPB,2022-06-03,2022-06-03T18:49:31.024000+00:00,S2A_MSIL2A_20220603T184931_N0400_R113_T11UPB_20220604T111249,6.005869,True,0.0,North America wo US,"POLYGON Z ((-115.3992031232 55.93533537980001 0, -113.6440317123 55.8999985916 0, -113.7265732713 54.9150072267 0, -115.4386425575 54.9490740098 0, -115.3992031232 55.93533537980001 0))",True,735240158.5616564,0.0,6.456853162398267,4.151034668099973
11UPQ,2019-07-26,2019-07-26T18:39:21.024000+00:00,S2A_MSIL2A_20190726T183921_N0212_R070_T11UPQ_20201106T021149,0.281844,False,0.001,North America wo US,"POLYGON Z ((-115.6148262668 49.644436702 0, -114.0954272371 49.6162737214 0, -114.1525215481 48.6298215752 0, -115.6420892302 48.6570271781 0, -115.6148262668 49.644436702 0))",True,2431821.349692657,0.0,0.5497858334909307,0.3870756898616793
11UPS,2021-06-15,2021-06-15T18:39:21.024000+00:00,S2A_MSIL2A_20210615T183921_N0212_R070_T11UPS_20210616T052532,39.781103,False,0.0,North America wo US,"POLYGON Z ((-115.5611232056 51.4423523164 0, -113.9829749915 51.4123426545 0, -114.0461302869 50.4262936601 0, -115.5912848904 50.4552721602 0, -115.5611232056 51.4423523164 0))",True,297138535.9340168,0.0,51.378658332255036,8.59688919413008
11UPT,2018-06-04,2018-06-04T18:49:21.024000+00:00,S2A_MSIL2A_20180604T184921_N0212_R113_T11UPT_20201026T151401,51.406426,False,19.14,North America wo US,"POLYGON Z ((-115.5321158471 52.34135509680001 0, -113.9222420747 52.3103669144 0, -113.9887458774 51.3245233542 0, -115.5638793749 51.35443938980001 0, -115.5321158471 52.34135509680001 0))",True,5782065982.246552,13.867638129933212,55.251032534962896,14.816978796150133
11UPU,2023-10-18,2023-10-18T18:43:59.024000+00:00,S2B_MSIL2A_20231018T184359_N0509_R070_T11UPU_20231019T155722,58.210963,False,0.0,North America wo US,"POLYGON Z ((-115.5015395717 53.240208349 0, -113.8582300955 53.2082013722 0, -113.928321513 52.222566033 0, -115.5350196328 52.2534568061 0, -115.5015395717 53.240208349 0))",True,11626279954.4432,0.0,61.48292142361837,15.303761434102741
